ÜRÜN NO;DIÞ ÇAP;YÜKSEKLÝK
6806;71,4070;5,8830
6807;71,5470;5,8140
6808;71,2110;5,8600
6809;71,5110;5,8230
6810;71,4480;5,9130
6811;71,4800;5,8740
6812;71,4830;5,8470
6813;71,4890;5,8160
6814;71,3690;5,8370
6815;71,5060;5,8220
6816;71,4700;5,8520
6817;71,3880;5,8680
6818;71,4030;5,8200
6819;71,5110;5,8430
6820;71,5040;5,8650
6821;71,5130;5,8340
6822;71,4390;5,8670
6823;71,5210;5,8970
6824;71,3570;5,8340
6825;71,4570;5,8750
6826;71,3770;5,8550
6827;71,4940;5,8520
6828;71,5440;5,8480
6829;71,4460;5,8630
6830;71,4430;5,8250
6831;71,4020;5,8340
6832;71,5000;5,8640
6833;71,4100;5,8780
6834;71,4640;5,8500
6835;71,5550;5,8730
6836;71,4110;5,8380
6837;71,4490;5,8650
6838;71,4940;5,8470
6839;71,4900;5,8250
6840;71,3900;5,8220
6841;71,5120;5,8400
6842;71,3870;5,8050
6843;71,4510;5,8460
6844;71,4150;5,8540
6845;71,3500;5,8690
6846;71,4640;5,8520
6847;71,4440;5,8730
6848;71,4940;5,8520
6849;71,4320;5,8990
6850;71,5380;5,8640
6851;71,4980;5,8320
6852;71,4440;5,8320
6853;71,4370;5,8590
6854;71,5040;5,8050
6855;71,4780;5,8530
6856;71,5060;5,7630
6857;71,5740;5,8400
6858;71,3890;5,8370
6859;71,4720;5,8210
6860;71,5270;5,9290
6861;71,5010;5,8350
6862;71,4370;5,8190
6863;71,5330;5,8640
6864;71,4150;5,8370
6865;71,4980;5,8060
6866;71,4630;5,9010
6867;71,4990;5,8630
6868;71,4970;5,8440
6869;71,4940;5,9070
6870;71,4020;5,8490
6871;71,4410;5,8060
6872;71,4430;5,9390
6873;71,4910;5,8470
6874;71,4570;5,8330
6875;71,4650;5,8220
6876;71,4810;5,8850
6877;71,4310;5,8930
6878;71,3950;5,8560
6879;71,5250;5,8420
6880;71,3970;5,8390
6881;71,4200;5,8190
6882;71,4450;5,8640
6883;71,4740;5,8120
6884;71,5100;5,8230
6885;71,4730;5,8490
6886;71,4050;5,8670
6887;71,4520;5,8070
6888;71,4420;5,8430
6889;71,5270;5,8590
6890;71,4920;5,8850
6891;71,4860;5,8400
6892;71,3800;5,8380
6893;71,3640;5,8530
6894;71,4950;5,8470
6895;71,4460;5,8510
6896;71,4950;5,8620
6897;71,3080;5,9000
6898;71,5090;5,8770
6899;71,4060;5,8660
6900;71,4930;5,8320
6901;71,4650;5,8690
6902;71,3600;5,7380
6903;71,4700;5,8160
6904;71,4640;5,8300
6905;71,3800;5,8570
6906;71,4570;5,8370
6907;71,1040;5,9100
6908;71,4870;5,8340
6909;71,4460;5,8560
6910;71,4150;5,8260
6911;71,5230;5,7770
6912;71,4910;5,8560
6913;71,3780;5,9050
6914;71,4500;5,8340
6915;71,4490;5,8110
6916;71,4830;5,8270
6917;71,4300;5,8190
6918;71,4240;5,8300
6919;71,5070;5,8440
6920;71,5140;5,8350
6921;71,4800;5,8710
6922;71,3950;5,8370
6923;71,3420;5,8540
6924;71,4800;5,8640
6925;71,4210;5,8770
6926;71,4600;5,8310
6927;71,3810;5,8590
6928;71,3640;5,8230
6929;71,3720;5,8050
6930;71,4870;5,8490
6931;71,4870;5,8300
6932;71,3650;5,8270
6933;71,4840;5,8330
6934;71,4330;5,8300
6935;71,4790;5,8380
6936;71,3860;5,8340
6937;71,4800;5,8490
6938;71,3800;5,8590
6939;71,5210;5,8440
6940;71,3600;5,8340
6941;71,4810;5,7980
6942;71,4120;5,8320
6943;71,4620;5,8360
6944;71,4620;5,8800
6945;71,2850;5,8170
6946;71,5130;5,8340
6947;71,3620;5,8420
6948;71,5680;5,8200
6949;71,4180;5,8500
6950;71,5130;5,8490
6951;71,4220;5,8530
6952;71,4460;5,8200
6953;71,4460;5,8170
6954;71,4020;5,8520
6955;71,4630;5,8740
6956;71,3180;5,8480
6957;71,3970;5,8510
6958;71,5310;5,8320
6959;71,4630;5,8090
6960;71,4810;5,8640
6961;71,4220;5,8590
6962;71,4860;5,8330
6963;71,4150;5,8390
6964;71,3220;5,8820
6965;71,4740;5,8300
6966;71,4250;5,8510
6967;71,4680;5,8190
6968;71,4250;5,8050
6969;71,4940;5,8330
6970;71,4720;5,8350
6971;71,4460;5,8140
6972;71,4920;5,8400
6973;71,4840;5,8850
6974;71,5050;5,8470
6975;71,3410;5,8670
6976;71,5010;5,8420
6977;71,4630;5,9410
6978;71,4730;5,8180
6979;71,5260;5,8240
6980;71,4620;5,8200
6981;71,4050;5,8310
6982;71,4670;5,8220
6983;71,3980;5,8560
6984;71,4490;5,8460
6985;71,4700;5,8580
6986;71,4460;5,8430
6987;71,4310;5,8090
6988;71,4900;5,8370
6989;71,5300;5,8150
6990;71,5400;5,8240
6991;71,4390;5,8560
6992;71,4700;5,8600
6993;71,2280;5,8640
6994;71,4930;5,8420
6995;71,3790;5,8280
6996;71,3920;5,8410
6997;71,3740;5,8310
6998;71,3540;5,8510
6999;71,4530;5,8120
7000;71,4780;5,8510
7001;71,4330;5,7770
7002;71,4670;5,8940
7003;71,4700;5,9010
7004;71,3260;5,8760
7005;71,4580;5,8370
7006;71,4370;5,8330
7007;71,3890;5,8660
7008;71,4610;5,8220
7009;71,5150;5,8150
7010;71,3980;5,8170
7011;71,4270;5,8360
7012;71,4640;5,8860
7013;71,4520;5,8590
7014;71,4810;5,8820
7015;71,5090;5,8570
7016;71,4470;5,8220
7017;71,3940;5,8360
7018;71,4420;5,8690
7019;71,4740;5,8360
7020;71,4820;5,8800
7021;71,3900;5,8350
7022;71,4840;5,8550
7023;71,3810;5,8630
7024;71,4770;5,8480
7025;71,3940;5,8540
7026;71,4810;5,7910
7027;71,5260;5,8380
7028;71,3730;5,8700
7029;71,4760;5,8580
7030;71,5030;5,8300
7031;71,5030;5,8750
7032;71,3980;5,8520
7033;71,4710;5,8570
7034;71,0630;5,8760
7035;71,4850;5,8090
7036;71,4890;5,8380
7037;71,4060;5,8040
7038;71,5290;5,8350
7039;71,4720;5,8460
7040;71,4810;5,9050
7041;71,4500;5,8430
7042;71,4050;5,8390
7043;71,5810;5,8590
7044;71,4070;5,8460
7045;71,5350;5,8250
7046;71,4220;5,8240
7047;71,4720;5,8520
7048;71,4540;5,8160
7049;71,4410;5,8380
7050;71,4720;5,8310
7051;71,5320;5,8600
7052;71,5180;5,8580
7053;71,3940;5,8440
7054;71,3890;5,8610
7055;71,3840;5,8810
7056;71,4740;5,9040
7057;71,4160;5,8580
7058;71,5300;5,8470
7059;71,4040;5,8690
7060;71,4530;5,8540
7061;71,3440;5,8370
7062;71,4800;5,8270
7063;71,2920;5,8080
7064;71,5100;5,8170
7065;71,4220;5,8500
7066;71,4420;5,9470
7067;71,4840;5,9020
7068;71,5010;5,8400
7069;71,3760;5,8560
7070;71,4260;5,8670
7071;71,5500;5,8480
7072;71,4730;5,8270
7073;71,4700;5,8490
7074;71,3280;5,8480
7075;71,3960;5,7910
7076;71,4590;5,8520
7077;71,4410;5,8910
7078;71,4540;5,7930
7079;71,4800;5,7440
7080;71,5210;5,8280
7081;71,4560;5,8540
7082;71,4650;5,8550
7083;71,4460;5,8530
7084;71,4870;5,8340
7085;71,4690;5,8290
7086;71,3600;5,8520
7087;71,5260;5,8490
7088;71,4840;5,8420
7089;71,4650;5,8380
7090;71,4900;5,9810
7091;71,4950;5,8370
7092;71,4670;5,8520
7093;71,4830;5,8640
7094;71,4710;5,8530
7095;71,4250;5,8310
7096;71,5230;5,8430
7097;71,4800;5,8570
7098;71,5190;5,8850
7099;71,5380;5,8130
7100;71,4670;5,8840
7101;71,4540;5,8230
7102;71,4610;5,8470
7103;71,3720;5,8460
7104;71,5370;5,8370
7105;71,4880;5,7980
7106;71,1500;5,8480
7107;71,4440;5,8830
7108;71,4110;5,8450
7109;71,4980;5,8730
7110;71,3500;5,8340
7111;71,4010;5,8670
7112;71,4970;5,8960
7113;71,4920;5,8110
7114;71,4010;5,8590
7115;71,5120;5,8610
7116;71,4550;5,8390
7117;71,4930;5,8560
7118;71,3420;5,8420
7119;71,4740;5,8720
7120;71,4230;5,8150
7121;71,3700;5,8370
7122;71,5170;5,8290
7123;71,4340;5,8460
7124;71,4800;5,8310
7125;71,4470;5,9730
7126;71,4430;5,8230
7127;71,5130;5,8880
7128;71,3860;5,8180
7129;71,4630;5,8520
7130;71,4560;5,8520
7131;71,4570;5,8260
7132;71,6910;5,8810
7133;71,4140;5,8360
7134;71,4050;5,8260
7135;71,4720;5,8420
7136;71,4710;5,8540
7137;71,3320;5,8290
7138;71,5180;5,8530
7139;71,4320;5,8290
7140;71,4300;5,8660
7141;71,4460;5,8220
7142;71,4730;5,8890
7143;71,4060;5,8330
7144;71,4200;5,8330
7145;71,4290;5,8220
7146;71,3560;5,8600
7147;71,4600;5,8430
7148;71,4200;5,8090
7149;71,4200;5,8240
7150;71,4690;5,8320
7151;71,3820;5,8410
7152;71,4140;5,8470
7153;71,4200;5,8590
7154;71,4830;5,8390
7155;71,4380;5,8280
7156;71,4690;5,8360
7157;71,4990;5,8590
7158;71,5590;5,8620
7159;71,4470;5,8550
7160;71,4120;5,8770
7161;71,4560;5,9050
7162;71,5770;5,8840
7163;71,3670;5,8380
7164;71,4420;5,8470
7165;71,4590;5,8460
7166;71,4500;5,7810
7167;71,4530;5,8650
7168;71,5050;5,8780
7169;71,3930;5,8920
7170;71,4350;5,8430
7171;71,3840;5,9010
7172;71,4720;5,8430
7173;71,4500;5,8860
7174;71,4730;5,8300
7175;71,4290;5,8770
7176;71,3670;5,8350
7177;71,4560;5,8820
7178;71,4160;5,8250
7179;71,4040;5,8870
7180;71,5340;5,9010
7181;71,4490;5,8000
7182;71,3130;5,8550
7183;71,4380;5,8550
7184;71,3090;5,8500
7185;71,4420;5,8920
7186;71,4040;5,8400
7187;71,4900;5,8430
7188;71,4490;5,8720
7189;71,4730;5,8540
7190;71,5270;5,8660
7191;71,3580;5,8620
7192;71,3340;5,8810
7193;71,4710;5,8470
7194;71,5630;5,8270
7195;71,4200;5,8420
7196;71,4810;5,8070
7197;71,5060;5,8290
7198;71,4050;5,8190
7199;71,4330;5,8950
7200;71,4080;5,9200
7201;71,4070;5,8350
7202;71,5080;5,8720
7203;71,4710;5,8340
7204;71,4490;5,8420
7205;71,5260;5,8680
7206;71,3840;5,8780
7207;71,4370;5,8470
7208;71,4340;5,8570
7209;71,4770;5,8270
7210;71,3650;5,8260
7211;71,5010;5,8560
7212;71,5190;5,8210
7213;71,4310;5,8480
7214;71,5140;5,8380
7215;71,4560;5,8280
7216;71,4310;5,8600
7217;71,4510;5,8310
7218;71,5670;5,8240
7219;71,3490;5,8550
7220;71,3460;5,8680
7221;71,4950;5,8710
7222;71,3790;5,8580
7223;71,4680;5,8350
7224;71,3750;5,9510
7225;71,5130;5,8760
7226;71,4660;5,8620
7227;71,3770;5,8230
7228;71,5360;5,8880
7229;71,4130;5,8460
7230;71,4970;5,8350
7231;71,5350;5,8400
7232;71,5060;5,8910
7233;71,4270;5,8250
7234;71,3670;5,8150
7235;71,4300;5,8310
7236;71,4960;5,7730
7237;71,3790;5,8220
7238;71,4410;5,8500
7239;71,4360;5,9870
7240;71,4850;5,8530
7241;71,3890;5,8480
7242;71,4760;5,8490
7243;71,4920;5,8700
7244;71,4290;5,8620
7245;71,5160;5,8410
7246;71,4010;5,8280
7247;71,4880;5,8510
7248;71,4150;5,8470
7249;71,4750;5,8540
7250;71,4030;5,9090
7251;71,4990;5,8480
7252;71,4330;5,8290
7253;71,4450;5,8470
7254;71,4730;5,8070
7255;71,4400;5,8590
7256;71,4900;5,8720
7257;71,5420;5,8160
7258;71,3620;5,8600
7259;71,5490;5,8680
7260;71,4250;5,8360
7261;71,4630;5,8460
7262;71,3800;5,8420
7263;71,4910;5,8330
7264;71,4650;5,8990
7265;71,3620;5,8410
7266;70,7170;5,8490
7267;71,2640;5,8390
7268;71,4380;5,8480
7269;71,4690;5,8210
7270;71,4740;5,8450
7271;71,4890;5,8330
7272;71,4640;5,8210
7273;71,3540;5,8230
7274;71,4680;5,8420
7275;71,4750;5,8850
7276;71,4350;5,8730
7277;71,4740;5,8660
7278;71,4370;5,8780
7279;71,4320;5,8820
7280;71,5000;5,8330
7281;71,3430;5,8450
7282;71,5060;5,8190
7283;71,4070;5,7950
7284;71,4340;5,8290
7285;71,4200;5,9350
7286;71,5160;5,8400
7287;71,4600;5,8770
7288;71,4190;5,8690
7289;71,4490;5,8450
7290;71,4590;5,8570
7291;71,4980;5,9050
7292;71,5360;5,8750
7293;71,4810;5,8630
7294;71,5220;5,8160
7295;71,4410;5,8270
7296;71,4290;5,8390
7297;71,4440;5,8340
7298;71,4210;5,8160
7299;71,4300;5,9180
7300;71,4280;5,8840
7301;71,3190;5,8580
7302;71,4120;5,8860
7303;71,4330;5,8420
7304;71,3770;5,8270
7305;71,4570;5,8430
7306;71,4410;5,8430
7307;71,4570;5,8050
7308;71,5170;5,9030
7309;71,5170;5,8240
7310;71,4910;5,8010
7311;71,5220;5,9590
7312;71,4170;5,8840
7313;71,4970;5,8390
7314;71,4750;5,8390
7315;71,5060;5,8320
7316;71,4180;5,8430
7317;71,5410;5,8480
7318;71,4260;5,8580
7319;71,4890;5,8660
7320;71,4430;5,8450
7321;71,4170;5,8600
7322;71,5070;5,8010
7323;71,4580;5,9770
7324;71,4370;5,8220
7325;71,3880;5,9580
7326;71,5350;5,8390
7327;71,4950;5,8130
7328;71,4940;5,8400
7329;71,4210;5,8310
7330;71,4420;5,8420
7331;71,3930;5,8790
7332;71,5080;5,9060
7333;71,5150;5,8150
7334;71,4530;5,8280
7335;71,4680;5,8720
7336;71,2410;5,9310
7337;71,4380;5,8730
7338;71,5080;5,8500
7339;71,5020;5,8390
7340;71,4010;5,8750
7341;71,3880;5,8270
7342;71,5100;5,8410
7343;71,4490;5,8350
7344;71,4440;5,8830
7345;71,3790;5,9040
7346;71,4410;5,8310
7347;71,5480;5,8160
7348;71,4790;5,8520
7349;71,4510;5,8360
7350;71,3440;5,8220
7351;71,3150;5,8600
7352;71,4480;5,9950
7353;71,3510;5,8570
7354;71,4870;5,8490
7355;71,4320;5,8470
7356;71,4710;5,8280
7357;71,4830;5,8140
7358;71,4180;5,8140
7359;71,5040;5,9470
7360;71,4140;5,8350
7361;71,4560;5,8240
7362;71,5090;5,8670
7363;71,4320;5,8830
7364;71,4560;5,8660
7365;71,4820;5,8400
7366;71,4290;5,8760
7367;71,4630;5,9030
7368;71,4980;5,8290
7369;71,3870;5,9830
7370;71,3960;5,9130
7371;71,4130;5,8480
7372;71,5000;5,8460
7373;71,4390;5,8550
7374;71,3060;5,8700
7375;71,4380;5,9300
7376;71,4760;5,8220
7377;71,4670;5,8900
7378;71,5010;5,8340
7379;71,5750;5,8780
7380;71,3920;5,8380
7381;71,5590;5,8630
7382;71,4450;5,8960
7383;71,4120;5,8300
7384;71,4460;5,8640
7385;71,3840;5,9590
7386;71,4610;5,8250
7387;71,1890;5,8320
7388;71,4380;5,8600
7389;71,4090;5,8870
7390;71,4180;5,8490
7391;71,4200;5,8480
7392;71,5410;5,8670
7393;71,5060;5,8380
7394;71,4800;5,8160
7395;71,5130;5,8370
7396;71,4070;5,8380
7397;71,4840;5,8300
7398;71,3860;5,8570
7399;71,4390;5,8970
7400;71,3420;5,8210
7401;71,4430;5,8690
7402;71,3640;5,8250
7403;71,5310;5,9530
7404;71,4290;5,8520
7405;71,4320;5,8360
7406;71,4310;5,8490
7407;71,5230;5,8190
7408;71,4170;5,8260
7409;71,5600;5,8770
7410;71,4340;5,8460
7411;71,3450;5,8470
7412;71,3350;5,7900
7413;71,4450;5,8300
7414;71,4210;5,8490
7415;71,5070;5,8570
7416;71,3300;5,8130
7417;71,4300;5,8970
7418;71,5020;5,8080
7419;71,4060;5,8240
7420;71,5190;5,8500
7421;71,4190;5,6370
7422;71,3950;5,8490
7423;71,4630;5,8400
7424;71,3210;5,8120
7425;71,4050;5,7870
7426;71,4760;5,8280
7427;71,4150;5,8590
7428;71,4760;5,8620
7429;71,4370;5,8190
7430;71,3800;5,8560
7431;71,5450;5,9150
7432;71,3580;5,8510
7433;71,4050;5,9620
7434;71,4580;5,8700
7435;71,5300;5,8580
7436;71,4480;5,8640
7437;71,4010;5,8350
7438;71,3560;5,9230
7439;71,2110;5,8500
7440;71,3760;5,8790
7441;71,3800;5,8740
7442;71,3990;5,8310
7443;71,4580;5,8460
7444;71,4040;5,8010
7445;71,3860;5,7500
7446;71,4090;5,8150
7447;71,5220;5,8870
7448;71,4630;5,8140
7449;71,3580;5,8480
7450;71,4530;5,8330
7451;71,4800;5,8830
7452;71,4700;5,8500
7453;71,5670;5,8360
7454;71,4850;5,8420
7455;71,5670;5,8540
7456;71,5140;5,8240
7457;71,4120;5,8520
7458;71,5170;5,8170
7459;71,4090;5,8690
7460;71,5160;5,8370
7461;71,4940;5,8340
7462;71,3960;5,8160
7463;71,5170;5,8640
7464;71,4280;5,8310
7465;71,3560;5,8530
7466;71,4260;5,8640
7467;71,5110;5,8540
7468;71,5060;5,8400
7469;71,4290;5,8520
7470;71,3650;5,8550
7471;71,4220;5,8210
7472;71,3710;5,8380
7473;71,4920;5,8290
7474;71,4900;5,8150
7475;71,4310;5,8440
7476;71,4130;5,8650
7477;71,4960;5,8810
7478;71,4700;5,8680
7479;71,4600;5,8620
7480;71,5090;5,7950
7481;71,3980;5,8110
7482;71,3980;5,8260
7483;71,5120;5,8230
7484;71,6780;5,8090
7485;71,4630;5,6680
7486;71,3900;5,8110
7487;71,3740;5,8230
7488;71,3730;5,8140
7489;71,4430;5,9280
7490;71,4690;5,8490
7491;71,3640;5,8030
7492;71,4650;5,8900
7493;71,5780;5,8560
7494;71,5070;5,8470
7495;71,4890;5,8300
7496;71,4750;5,8360
7497;71,5040;5,8140
7498;71,4250;5,8520
7499;71,3680;5,8550
7500;71,4590;5,8440
7501;71,4730;5,8520
7502;71,4060;5,8890
7503;71,5190;5,8420
7504;71,4490;5,8350
7505;71,4880;5,8460
7506;71,4840;5,8150
7507;71,4540;5,8480
7508;71,4700;5,8110
7509;71,3460;5,8410
7510;71,3910;5,7970
7511;71,5060;5,8370
7512;71,4530;5,8310
7513;71,4000;5,8460
7514;71,5180;5,8340
7515;71,4130;5,8130
7516;71,3790;5,8050
7517;71,2730;5,8420
7518;71,4170;5,8450
7519;71,4850;5,8230
7520;71,4690;5,8370
7521;71,4020;5,8170
7522;71,4320;5,9200
7523;71,4510;5,8360
7524;71,4520;5,8380
7525;71,4700;5,8860
7526;71,4280;5,8370
7527;71,4980;5,8410
7528;71,4180;5,8170
7529;71,3840;5,8580
7530;71,5070;5,8680
7531;71,4670;5,8520
7532;71,3810;5,8310
7533;71,4270;5,8430
7534;71,4800;5,8200
7535;71,3750;5,8640
7536;71,4070;5,9060
7537;71,5140;5,8600
7538;71,3870;5,9010
7539;71,4300;5,8590
7540;71,3600;5,8360
7541;71,5070;5,8710
7542;71,5130;5,8750
7543;71,4890;5,9850
7544;71,3440;5,8890
7545;71,5190;5,8470
7546;71,4960;5,8860
7547;71,3580;5,8460
7548;71,4580;5,8980
7549;71,4720;5,8880
7550;71,4640;5,8400
7551;71,4860;5,7500
7552;71,3390;5,8500
7553;71,4290;5,8440
7554;71,4780;5,7950
7555;71,4350;5,8270
7556;71,4920;5,8490
7557;71,5060;5,8320
7558;71,4320;5,8350
7559;71,4290;5,8810
7560;71,3830;5,8260
7561;71,4590;5,8330
7562;71,4140;5,8330
7563;71,5400;5,8370
7564;71,4400;5,8570
7565;71,3610;5,8740
7566;71,4550;5,8550
7567;71,5200;5,8620
7568;71,4420;5,8860
7569;71,4370;5,8480
7570;71,4300;5,8760
7571;71,5300;5,8280
7572;71,4190;5,8220
7573;71,5020;5,7930
7574;71,4110;5,8470
7575;71,4720;5,8450
7576;71,5690;5,8450
7577;71,4130;5,8540
7578;71,4380;5,8210
7579;71,4170;5,8150
7580;71,4740;5,8280
7581;71,5120;5,8610
7582;72,0090;5,8260
7583;71,4530;5,9140
7584;71,3490;5,8350
7585;71,4740;5,8690
7586;71,4320;5,8730
7587;71,5000;5,8220
7588;71,4210;5,8850
7589;71,5130;5,8420
7590;71,4130;5,8910
7591;71,4560;5,8550
7592;71,4420;5,9030
7593;71,4750;5,8540
7594;71,3340;5,8480
7595;71,4770;5,8310
7596;71,5000;5,8430
7597;71,4980;5,9280
7598;71,4790;5,8300
7599;71,4290;5,9790
7600;71,4050;5,8220
7601;71,4240;5,8590
7602;71,4480;5,8420
7603;71,4120;5,8250
7604;71,4110;5,9100
7605;71,3510;5,8230
7606;71,4430;5,8800
7607;71,4460;5,8580
7608;71,4950;5,8390
7609;71,4620;5,8300
7610;71,3780;5,8590
7611;71,3870;5,8190
7612;71,4790;5,8720
7613;71,3900;5,9170
7614;71,4050;5,8400
7615;71,4500;5,8470
7616;71,4870;5,9480
7617;71,3920;5,8340
7618;71,5360;5,8390
7619;71,5350;5,8740
7620;71,4350;5,8910
7621;71,4010;5,8640
7622;71,3380;5,8410
7623;71,4850;5,8410
7624;71,4890;5,8540
7625;71,4650;5,8260
7626;71,4550;5,8180
7627;71,5400;5,8310
7628;71,5120;5,8490
7629;71,4810;5,8410
7630;71,4930;5,8340
7631;71,4480;5,8480
7632;71,4700;5,8550
7633;71,5150;5,8440
7634;71,4810;5,8260
7635;71,4560;5,8350
7636;71,4060;5,8570
7637;71,3630;5,8680
7638;71,4590;5,8470
7639;71,4090;5,8360
7640;71,4830;5,8410
7641;71,4920;5,8370
7642;71,3610;5,8760
7643;71,3790;5,8670
7644;71,4690;5,8350
7645;71,5470;5,8460
7646;71,4230;5,8360
7647;71,4290;5,8130
7648;71,4890;5,8220
7649;71,4510;5,8560
7650;71,5380;5,8490
7651;71,4720;5,9410
7652;71,4340;5,8620
7653;71,4650;5,8620
7654;71,4600;5,8310
7655;71,3850;5,8720
7656;71,3620;5,8350
7657;71,5430;5,8720
7658;71,4340;5,8580
7659;71,4040;5,8340
7660;71,4150;5,9150
7661;71,2040;5,8210
7662;71,4440;5,8610
7663;71,4210;5,8470
7664;71,4940;5,8400
7665;71,4800;5,8340
7666;71,4650;5,8470
7667;71,4930;5,8420
7668;71,2690;5,8450
7669;71,4650;5,8380
7670;71,4150;5,8510
7671;71,4140;5,9020
7672;71,5180;5,8350
7673;71,4980;5,8500
7674;71,4180;5,8550
7675;71,5560;5,8410
7676;71,4680;5,8870
7677;71,4010;5,8640
7678;71,5380;5,8270
7679;71,4230;5,8070
7680;71,3970;5,8410
7681;71,4260;5,8340
7682;71,3620;5,8410
7683;71,4680;5,8700
7684;71,4420;5,8580
7685;71,4720;5,8540
7686;71,3860;5,8350
7687;71,4210;5,8850
7688;71,5040;5,8820
7689;71,3790;5,8290
7690;71,3530;5,8560
7691;71,3340;5,8270
7692;71,4480;5,8540
7693;71,4640;5,8550
7694;71,4980;5,8270
7695;71,3260;5,8840
7696;71,4740;5,8390
7697;71,4780;5,9040
7698;71,4050;5,8530
7699;71,3900;5,9050
7700;71,4820;5,8610
7701;71,4550;5,8750
7702;71,4050;5,9030
7703;71,4000;5,8120
7704;71,5000;5,8480
7705;71,4890;5,8430
7706;71,4380;5,8220
7707;71,3950;5,8220
7708;71,5080;5,8480
7709;71,4580;5,8370
7710;71,3950;5,8450
7711;71,4260;5,8450
7712;71,4650;5,8900
7713;71,4570;5,8210
7714;71,3020;5,8670
7715;71,4200;5,8270
7716;71,3720;5,8620
7717;71,3890;5,8340
7718;71,5060;5,9280
7719;71,4680;5,8550
7720;71,4380;5,8670
7721;71,4730;5,8610
7722;71,4690;5,8390
7723;71,3970;5,8680
7724;71,5150;5,8550
7725;71,4280;5,8520
7726;71,4990;5,8390
7727;71,4000;5,8820
7728;71,5060;5,8370
7729;71,4490;5,8810
7730;71,5350;5,8680
7731;71,4250;5,8220
7732;71,5020;5,8460
7733;71,5580;5,8520
7734;71,2890;5,8460
7735;71,5110;5,8250
7736;71,4000;5,8850
7737;71,4780;5,9030
7738;71,3950;5,8430
7739;71,4090;5,8250
7740;71,4720;5,8700
7741;71,5270;5,8430
7742;71,4290;5,8340
7743;71,4030;5,8530
7744;71,4850;5,8590
7745;71,4860;5,8880
7746;71,3160;5,8680
7747;71,4870;5,8440
7748;71,4390;5,8330
7749;71,4200;5,8830
7750;71,4480;5,8780
7751;71,5260;5,8890
7752;71,5010;5,8220
7753;71,3770;5,8530
7754;71,3550;5,8490
7755;71,5040;5,8170
7756;71,4450;5,8630
7757;71,3930;5,8600
7758;71,4880;5,8270
7759;71,4040;5,8700
7760;71,5680;5,8550
7761;71,4830;5,8680
7762;71,4760;5,8510
7763;71,4440;5,9510
7764;71,4640;5,8130
7765;71,4350;5,8630
7766;71,2170;5,9680
7767;71,4980;5,8410
7768;71,4660;5,8290
7769;71,4270;5,8920
7770;71,4330;5,8380
7771;71,2950;5,8090
7772;71,4110;5,8370
7773;71,3920;5,8620
7774;71,4450;5,8570
7775;71,4450;5,8510
7776;71,4230;5,8740
7777;71,4950;5,8300
7778;71,4110;5,8460
7779;71,3260;5,8430
7780;71,4000;5,8500
7781;71,5550;5,8420
7782;71,4780;5,8570
7783;71,4370;5,8460
7784;71,4360;5,8310
7785;71,3620;5,9200
7786;71,5060;5,8370
7787;71,3860;5,8140
7788;71,4360;5,8200
7789;71,4940;5,8350
7790;71,5510;5,8190
7791;71,4490;5,8670
7792;71,4890;5,8610
7793;71,4370;5,8530
7794;71,4360;5,8420
7795;71,4120;5,8720
7796;71,5770;5,8370
7797;71,3540;5,8270
7798;71,3310;5,8370
7799;71,5080;5,8480
7800;71,5090;5,8540
7801;71,1960;5,8330
7802;71,4910;5,8340
7803;71,3270;5,8100
7804;71,4510;5,8440
7805;71,5130;5,8610
7806;71,4860;5,8340
7807;71,4560;5,8310
7808;71,4910;5,8340
7809;71,4950;5,8240
7810;71,4250;5,8220
7811;71,4870;5,8460
7812;71,4820;5,8490
7813;71,4050;5,8460
7814;71,4450;5,8610
7815;71,3620;5,8870
7816;71,4970;5,8580
7817;71,3770;5,8440
7818;71,5720;5,8580
7819;71,5280;5,8270
7820;71,4960;5,8380
7821;71,4210;5,8730
7822;71,4520;5,8800
7823;71,3980;5,8290
7824;71,4980;5,8410
7825;71,4720;5,8380
7826;71,4540;5,8970
7827;71,4650;5,8700
7828;71,4570;5,8420
7829;71,4470;5,8470
7830;71,5130;5,8300
7831;71,5280;5,8250
7832;71,5250;5,8540
7833;71,5790;5,8340
7834;71,3690;5,8470
7835;71,4500;5,8330
7836;71,3820;5,8490
7837;71,3750;5,9400
7838;71,4770;5,8520
7839;71,3620;5,8720
7840;71,4470;5,8260
7841;71,3440;5,8300
7842;71,4600;5,8280
7843;71,5080;5,8440
7844;71,4310;5,8280
7845;71,4660;5,8530
7846;71,3740;5,8290
7847;71,3440;5,8350
7848;71,3580;5,8520
7849;71,4470;5,8870
7850;71,4520;5,8180
7851;71,3680;5,8350
7852;71,5000;5,8480
7853;71,4420;5,8170
7854;71,5310;5,8280
7855;71,3430;5,8460
7856;71,3850;5,8340
7857;71,4680;5,8390
7858;71,5560;5,8390
7859;71,5660;5,8700
7860;71,4790;5,9480
7861;71,3950;5,8950
7862;71,3550;5,9530
7863;71,3440;5,8040
7864;71,4760;5,7680
7865;71,5240;5,8410
7866;71,4290;5,8270
7867;71,3690;5,8400
7868;71,4400;5,8300
7869;71,5100;5,8550
7870;71,4450;5,8310
7871;71,4620;5,8480
7872;71,5530;5,8240
7873;71,5720;5,9570
7874;71,4320;5,8190
7875;71,4330;5,8790
7876;71,5080;5,8660
7877;71,3740;5,8750
7878;71,3930;5,9620
7879;71,3800;5,8530
